wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,embb_p5_mbps,urllc_delay_ms_mean,urllc_delay_p95,urllc_delay_p99,urllc_drop_late_pct,urllc_drop_overflow_pct,sla_violation_pct,sla_satisfaction_pct,timely_throughput_mbps,jains_fairness,lam
2026-07-20 22:38:19,0.07,199,1,143.0926,143.0926,2750.9,,,,,1.0,5.328446,0.532845,6e-06,1.030685,9.0,10.0,1.601188,7.026767,8.627955,91.372045,28.978805,0.582347,1.0
2026-07-20 22:38:19,0.15,399,2,116.2641,129.6784,2669.2,,,,,1.0,4.461853,0.446185,2e-06,1.620693,10.0,10.0,1.905448,7.345583,9.251031,90.748969,28.756176,0.64607,1.0
2026-07-20 22:38:19,0.24,599,3,199.8871,153.0813,2461.5,,,,,1.0,6.866683,0.686668,5e-06,1.87552,7.0,8.0,0.0,3.661009,3.661009,96.338991,30.746651,0.493375,1.0
2026-07-20 22:38:20,0.36,799,4,194.8687,163.5281,2234.0,,,,,1.0,6.859495,0.685949,8e-06,1.080623,8.0,9.0,0.15523,4.430027,4.585257,95.414743,30.502528,0.582859,1.0
2026-07-20 22:38:21,2.13,999,5,182.5515,167.3328,468.1,0.599549,,,,0.9995,6.41044,0.641044,2e-06,1.606498,8.0,10.0,0.216485,5.476267,5.692752,94.307248,29.791259,0.550961,1.0
2026-07-20 22:43:03,283.95,1199,6,226.5677,177.2053,4.2,195.002228,,,,0.904362,7.740253,0.774025,3e-06,1.074221,6.0,8.0,0.0,1.904113,1.904113,98.095887,31.199428,0.575176,1.0
2026-07-20 22:47:44,565.19,1399,7,227.8721,184.4434,2.5,2219.597168,,,,0.81828,8.09421,0.809421,9e-06,1.097493,9.0,10.0,0.884173,6.892533,7.776706,92.223294,29.219183,0.559316,1.0
2026-07-20 22:52:26,846.48,1599,8,264.449,194.4441,1.9,971.783081,,,,0.740392,9.048366,0.904837,7e-06,0.019159,0.0,1.0,0.0,0.0,0.0,100.0,31.60064,0.513962,1.0
2026-07-20 22:57:08,1128.89,1799,9,328.1075,209.2956,1.6,93.847931,,,,0.669918,11.504018,1.150402,1e-05,0.018862,0.0,1.0,0.0,0.0,0.0,100.0,31.62368,0.590225,1.0
2026-07-20 23:01:51,1411.56,1999,10,214.7882,209.8449,1.4,1.952492,,,,0.606152,7.16792,0.716792,9e-06,0.954283,4.0,5.0,0.0,0.121281,0.121281,99.878719,31.471343,0.526353,0.999174
2026-07-20 23:06:32,1692.83,2199,11,202.1039,209.1411,1.3,3.197809,,,,0.548455,7.340851,0.734085,0.456849,1.967697,10.0,10.0,1.551235,7.82098,9.372215,90.627785,28.336421,0.540475,0.999174
2026-07-20 23:11:15,1976.28,2399,12,196.9825,208.1279,1.2,0.902935,,,,0.49625,6.710104,0.67101,3.9e-05,0.049678,0.0,1.0,0.0,0.0,0.0,100.0,31.61472,0.678143,0.999174
2026-07-20 23:15:58,2259.21,2599,13,155.4444,204.0753,1.2,0.624156,,,,0.449014,7.267478,0.726748,1.2e-05,1.177193,10.0,10.0,15.021008,16.281513,31.302521,68.697479,21.532459,0.512798,0.999174
2026-07-20 23:20:42,2542.65,2799,14,344.8436,214.1302,1.1,1.28199,,,,0.406275,11.884827,1.188483,1.90095,0.100878,1.0,1.0,0.0,0.0,0.0,100.0,31.798158,0.634544,0.999174
2026-07-20 23:25:24,2825.23,2999,15,224.1555,214.7986,1.1,2.966005,,,,0.367604,7.782546,0.778255,1.365121,2.067196,8.0,8.0,0.0,4.387092,4.387092,95.612908,30.156534,0.67149,0.999174
2026-07-20 23:30:08,3108.77,3199,16,357.254,223.702,1.0,1.271039,,,,0.332613,12.240958,1.224096,1.913,0.065172,1.0,1.0,0.0,0.0,0.0,100.0,32.152105,0.583975,0.999174
2026-07-20 23:34:52,3392.56,3399,17,373.7706,232.5296,1.0,1.01622,,,,0.300953,12.55406,1.255406,1.91495,0.000278,0.0,0.0,0.0,0.0,0.0,100.0,32.27392,0.536678,0.999174
2026-07-20 23:39:35,3675.8,3599,18,272.303,234.7392,1.0,1.328583,,,,0.272307,9.081024,0.908102,1.9119,0.158988,1.0,2.0,0.0,0.0,0.0,100.0,32.17179,0.560681,0.999174
2026-07-20 23:44:19,3959.5,3799,19,6.5899,222.7314,1.0,3.528664,,,,0.246387,3.22345,0.322345,0.086493,3.14859,10.0,10.0,20.615605,24.890639,45.506244,54.493756,17.210511,0.640643,0.999174
